id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1248303304595161091,Please watch Rick and Morty,Please watch Rick Morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Miami, FL",
1248303044565110785,"@ezekieldeal 1. Umbrella Academy 
2. Doctor Who 
3. GBBO

But Broadchurch, the Magicians, Rick &amp; Morty, the Crown,… https://t.co/xKzMi1X3WE",ezekieldeal 1 Umbrella Academy 2 Doctor Who 3 GBBO But Broadchurch Magicians Rick amp Morty Crown,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"St Paul, MN",
1248303038256705536,Bojack Horseman is better than Rick and Morty,Bojack Horseman better Rick Morty,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,"Walla Walla, WA",
1248303031080423424,rick and morty e 5. kez baslamamak icin hicbir sebep yok,5. Rick Morty unable to start on time Theres no reason,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,tr,Cyprus,
1248302973064810497,"Rick and Morty es mejor que Los Simpson, pero ustedes no están listos para esta conversación",Rick Morty is better than The Simpsons but you is ready for this conversation n n,"Sentiment(polarity=0.35, subjectivity=0.5)",0.35,0.5,es,"Villa La Angostura, Argentina",
1248302953808695297,"the more i watch rick and morty, the more i realize morty really is an idiot",watch rick morty realize morty really idiot,"Sentiment(polarity=-0.8, subjectivity=0.8)",-0.8,0.8,en,f4,
1248302800808837120,"No Show Benefitted More From The Streaming Craze Than ‘Rick And Morty’
Forbes | April 9, 2020 https://t.co/w9bFFdzLz6 #news",No Show Benefitted More From The Streaming Craze Than Rick And Morty Forbes April 9 2020 news,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,,
1248302624476200960,ja vi rick and morty 3 vezes pelo amor de deus lança mais episodio,ever seen Rick morty 3 times the love of God lan more episode,"Sentiment(polarity=0.5, subjectivity=0.55)",0.5,0.55,pt,inferno,
1248302609754185729,"Im a boyyy ffs, rick and morty is superior idc and thankkk uuu https://t.co/gzo8WzH3i1",Im boyyy ffs rick morty superior idc thankkk uuu,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9,en,,
1248302571162341377,"@xAIDRAFOXx Community Aidra, it's the closest to what you've watched and also epic cause of its creator Dan Harmon… https://t.co/u9m0UqbtNn",xAIDRAFOXx Community Aidra 's closest 've watched also epic cause creator Dan Harmon,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,,
1248302462940872707,"@AabedBanna1 Honestly they are two very different shows.

I personally think Bojack is one of the best TV series I'… https://t.co/ztBRDsjog7",AabedBanna1 Honestly two different shows I personally think Bojack one best TV series I,"Sentiment(polarity=0.4, subjectivity=0.525)",0.4,0.525,en,The Universe,
1248302224356278277,"Quick review: Super is like Rick and Morty, but way trippier. Score: two thumbs down",Quick review Super like Rick Morty way trippier Score two thumbs,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5833333333333333)",0.3333333333333333,0.5833333333333333,en,,
1248301980344176640,@useddenimjacket Sounds like a Rick and Morty episode.,useddenimjacket Sounds like Rick Morty episode,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Colorado ,
1248301721450885121,"Lemme check my list of powers and weaknesses: ability to do anything, but only whenever I want.",Lem check list powers weaknesses ability anything whenever I want,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248301709497163784,Passar a tarde toda assistindo Rick and Morty,Passar tarde toda assistindo Rick Morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248301601892294656,"The world is full of idiots who don't understand what's important, and they'll tear us apart, Morty!

- Rick Sanchez https://t.co/eY4oAT4jB9",The world full idiots n't understand 's important 'll tear us apart Morty Rick Sanchez,"Sentiment(polarity=-0.01666666666666668, subjectivity=0.7833333333333333)",-0.01666666666666668,0.7833333333333333,en,"Muscat, Oman",
1248301257166655490,"heck I'll add some cartoons i love as well,, moots can talk to me about them I'd appreciate it 
Pokemon 
Avatar tla… https://t.co/WtloCOSpgX",heck I 'll add cartoons love well moots talk I 'd appreciate Pokemon Avatar tla,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,she/her•18,
1248300984067067904,"@itsbundi254 @AdamSB___ My favorites 
Rick and morty
Tom and jerry
The Simpson's",itsbundi254 AdamSB___ My favorites Rick morty Tom jerry The Simpson 's,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Lagos, Nigeria",
1248300878081097729,"@AabedBanna1 Totally agree!! I recently read a book titled ""The Science of Rick and Morty"" that covers a lot of con… https://t.co/U3LZa0MHka",AabedBanna1 Totally agree I recently read book titled `` The Science Rick Morty '' covers lot con,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,"½|Merced, CA⟩ + ½|Beirut⟩",
1248300788700463104,HOLY *BEEP* SHIT มาร์เวลได้ผู้เขียนบท Rick And Morty มาเขียนบท Ant-Man 3 ให้อะะะ แสดงว่าไมโครเวิร์ส/มิติควอนตัมน่าจ… https://t.co/bO0DiDYg0K,HOLY *BEEP* SHIT Rick And Morty Ant-Man 3,"Sentiment(polarity=-0.2, subjectivity=0.8)",-0.2,0.8,th,tweets in thai & eng. (he/him),
1248300783445082112,@NoobMaster18946 That is why I am not in CRL. Haven't watched enough Rick and Morty😂,NoobMaster18946 That I CRL Have n't watched enough Rick Morty,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,Canada,
1248300709382180864,Quiero lo mismo que se fumaron los creadores de Rick and Morty csm jaja 🤯🤯,I want the same creators Rick Morty smoked WSC haha,"Sentiment(polarity=0.1, subjectivity=0.2125)",0.1,0.2125,es,"Chiclayo, Peru",
1248300564997259265,@kashmannnn “He must have watched so much rick and morty” 😂,kashmannnn He must watched much rick morty,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,,
1248300508038737925,Finalmente tô vendo a quarta temp d rick and morty e tô vendo bem devagar pra usufruir de toda a preciosidade de ca… https://t.co/lNAaKTkS9V,Finally seeing fourth temp Rick morty and seeing slowly to enjoy all preciousness of ca,"Sentiment(polarity=0.13333333333333333, subjectivity=0.5)",0.13333333333333333,0.5,pt,wonderland,
1248300361879863297,"Will probably receive some backlash for this but, if you're not familiar with some major concepts and theories, you… https://t.co/GJtJZcNJqq",Will probably receive backlash 're familiar major concepts theories,"Sentiment(polarity=0.21875, subjectivity=0.5)",0.21875,0.5,en,Lebanon,
1248300346855895042,Finally gunna start Rick and Morty,Finally gunna start Rick Morty,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,"New York, NY",
1248300236872847367,I just got a rick and morty shirt for a can of soup,I got rick morty shirt soup,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Who cares!,
1248300205574889475,just remembered rick and morty is coming back in may ☺️✨,remembered rick morty coming back may,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248300102860537858,"Doctor Who
The Wire
The Shield
Community
Mad Men
Rick and Morty
BoJack Horseman
Black Mirror
Downton Abbey
The IT C… https://t.co/c0bYtN3qeh",Doctor Who The Wire The Shield Community Mad Men Rick Morty BoJack Horseman Black Mirror Downton Abbey The IT C,"Sentiment(polarity=-0.3958333333333333, subjectivity=0.7166666666666667)",-0.3958333333333333,0.7166666666666667,en,earth,
1248300059910901762,@gabrieljuarch @javierEl7 @jtorresa @iankorn84 @akornhauser @luisandres24 @Antoniorochape @fidelmeza @arikornhauser… https://t.co/yYGqTdhEcb,gabrieljuarch javierEl7 jtorresa iankorn84 akornhauser luisandres24 Antoniorochape fidelmeza arikornhauser,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,León,
1248299900309307393,@naroultra I’ve never seen Rick and Morty,naroultra I never seen Rick Morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248299802867183617,"@meeeeee141414 @_pariche Addams family
Spies in disguise
Rick and Morty
Toy story 4
Isle of dogs",meeeeee141414 _pariche Addams family Spies disguise Rick Morty Toy story 4 Isle dogs,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,tehran,
1248299454559592450,@fuckmuppett Rick and Morty,fuckmuppett Rick Morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248298834352095232,"Six series one James Cruden 

The office (US)
Brooklyn nine nine
Friends
Bobs Burgers
Rick and Morty 
Modern Family https://t.co/ZXYsQV9pK6",Six series one James Cruden The office US Brooklyn nine nine Friends Bobs Burgers Rick Morty Modern Family,"Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3,en,"Scotland, United Kingdom","[[-4.3932845, 55.796184], [-4.0902182, 55.796184], [-4.0902182, 55.9204214], [-4.3932845, 55.9204214]]"
1248298824491302912,"Lançaram a braba!

6 séries, 6 @
1. Breaking Bad
2. Family Guy
3. Brooklin 99
4. Stranger Things
5. Rick and Morty… https://t.co/6LGNWNrhx8",Lan aram braba 6 ries 6 1 Breaking Bad 2 Family Guy 3 Brooklin 99 4 Stranger Things 5 Rick Morty,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,0.6666666666666666,pt,"São Paulo, Brasil",
1248298478733795329,I know I said it the other day but grandpa Lou Pickles is best cartoon old man. Check the fucking drip bro he staye… https://t.co/edWwcNWLNk,I know I said day grandpa Lou Pickles best cartoon old man Check fucking drip bro staye,"Sentiment(polarity=0.1666666666666667, subjectivity=0.43333333333333335)",0.1666666666666667,0.43333333333333335,en,,
1248297459069026306,"@kovox Sly Cooper, Spongebob, Rick from Rick and Morty, T'challa",kovox Sly Cooper Spongebob Rick Rick Morty T'challa,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248297355394322433,@JuanitoSay Rick and morty para divertirme  Game of thrones para matar las horas  Y breaking bad por qie me gusto,JuanitoSay Rick morty para divertirme Game thrones para matar las horas Y breaking bad por qie gusto,"Sentiment(polarity=-0.5499999999999999, subjectivity=0.5333333333333333)",-0.5499999999999999,0.5333333333333333,en,,
1248297299811368962,A new report shows that @RickandMorty saw an unprecedented increase in daily viewers (well before the coronavirus p… https://t.co/Td3Ht0v09J,A new report shows RickandMorty saw unprecedented increase daily viewers well coronavirus p,"Sentiment(polarity=0.24545454545454545, subjectivity=0.4515151515151515)",0.24545454545454545,0.4515151515151515,en,Chicago,
1248297253976055809,@65IG65 I get that a lot - mostly from people who never have seen Rick and Morty to get the reference,65IG65 I get lot mostly people never seen Rick Morty get reference,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,,
1248297237618229249,"If I've learned anything from watching Rick and Morty, it's that squirrels are behind the coronavirus",If I 've learned anything watching Rick Morty 's squirrels behind coronavirus,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7,en,"Nashville, TN",
1248297202600030210,@rosesforhazz @mordeczka_jol Rick and Morty,rosesforhazz mordeczka_jol Rick Morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248297074279493633,Rick and Morty is def in my top 5 shows. Including.. Brickleberry and Paradise PD.,Rick Morty def top 5 shows Including.. Brickleberry Paradise PD,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,NY ,
1248296765134000128,"@OliverRockchas El docu de los Simpson saldrá un día. Ya metí la carpeta de producción a varios lados, espero salga… https://t.co/MQ3d3VmVTW",OliverRockchas The docu will come out of an already met Simpson folder production n several sides hope out,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,Mexico City,
1248296703444357128,And if you like Rick and Morty both series have A BUNCH of easter eggs from each other.,And like Rick Morty series A BUNCH easter eggs,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Boston, MA","[[-71.238551, 42.149887], [-71.153926, 42.149887], [-71.153926, 42.213847], [-71.238551, 42.213847]]"
1248296674390401024,"@rosesforhazz Lucyfer, Dom z Papieru, Rick and Morty",rosesforhazz Lucifer House with Rick Morty Paper,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,pl,,
1248296026244550656,"https://t.co/jSAgBA3pLo I miss the early family guy style, let's hope Rick and Morty won't turn to shit... ;)",I miss early family guy style let 's hope Rick Morty wo n't turn shit ...,"Sentiment(polarity=-0.05, subjectivity=0.55)",-0.05,0.55,en,,
1248295863786639360,"There are only two genders!!:
Morty and Pick Rick😎",There two genders Morty Pick Rick,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Qtown,
1248295711113916417,bak gene rick and morty izledim yok yere 4 bolum. sevemedim bunu ben ya. bana dayan birkac bolum daha diyenler bura… https://t.co/4tBrQ7uVL3,Rick still do not look like I've watched plenty of it I did not morty place 4 or more abundant lean on me a few who say bura,"Sentiment(polarity=0.30000000000000004, subjectivity=0.5166666666666667)",0.30000000000000004,0.5166666666666667,tr,,
1248295403931516930,"@rosesforhazz Firends
Shadowhunters
Ania nie Anna
Seria niefortunnych zdarzeń
Rick and morty
Big mouth
Jessica Jone… https://t.co/8pFKi0HG2e","rosesforhazz Friends Ania Anna Shadowhunters Series of Unfortunate Events, Rick Morty Big mouth Jessica Jone","Sentiment(polarity=-0.25, subjectivity=0.55)",-0.25,0.55,pl,Polska,
1248295291700248579,@FINALLEVEL Hey Ice T thanks for all your content during these times it's nice to see you go savage on idiots in th… https://t.co/UEhKnmAtDI,FINALLEVEL Hey Ice T thanks content times 's nice see go savage idiots th,"Sentiment(polarity=0.0, subjectivity=0.6666666666666666)",0.0,0.6666666666666666,en,Orleans ontario,
1248295245944586241,@xxxkassanova Rick and morty,xxxkassanova Rick morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248295131935096832,"@MOHIIIIIishad Sex education
Rick and morty
Mind hunter",MOHIIIIIishad Sex education Rick morty Mind hunter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Iran،Tabriz,
1248294751549427713,"@werbethbruno @NetflixBrasil Sobre golpes, a única obra audiovisual possível é o episódio de rick and morty",About werbethbruno NetflixBrasil blows unique audiovisual work poss ible epis gave rick Morty,"Sentiment(polarity=0.375, subjectivity=1.0)",0.375,1.0,pt,"Teresina, Brasil",
1248294153718509573,Have you guys seen the Japanese episode of rick and morty?,Have guys seen Japanese episode rick morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,رأس الخيمة ,
1248294142679158784,@kovox Can you do Rick Sanchez from Rick and Morty,kovox Can Rick Sanchez Rick Morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248293821286248448,"-Morty, Rick and Morty
.
.
.
.
.
.
.
#tvseriesquotes #filmqoutes #RickandMorty https://t.co/uKNe444RMD",-Morty Rick Morty tvseriesquotes filmqoutes RickandMorty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248293637672374275,I feel like Rick in that episode where he keeps coming back to life in parallel universes that are fascist and comm… https://t.co/UttlZzOr3q,I feel like Rick episode keeps coming back life parallel universes fascist comm,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248293411787948033,@lonelyyheartcal yes. I will cancel my shitty plans of rewatching Rick and morty.,lonelyyheartcal yes I cancel shitty plans rewatching Rick morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Soda & Pie,
1248293392720654336,Creators of Rick and Morty: yeah let's make an episode with cool ass dragons........but make them horny sluts https://t.co/4ghkTqpUR7,Creators Rick Morty yeah let 's make episode cool ass dragons ... ... ..but make horny sluts,"Sentiment(polarity=0.35, subjectivity=0.65)",0.35,0.65,en,homeworld,
1248292928549683203,@hollandpwrful like bert and ernie or rick and morty or spongebob and patrick. the first one is the rectangle and t… https://t.co/AdNHELekk3,hollandpwrful like bert ernie rick morty spongebob patrick first one rectangle,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,"dsg+ewaorgs+,she/her,bi",
1248292667189907458,"the queen doesn't watch rick and morty... she watches ""Rich and More Tea!""

i'm so sorry",queen n't watch rick morty ... watches `` Rich More Tea '' 'm sorry,"Sentiment(polarity=0.125, subjectivity=0.75)",0.125,0.75,en,"Edmonton, Alberta",
1248292510532804610,"Digam 5 séries que gostam e marquem 5 pessoas para fazerem o mesmo 
- Prison Break
- Brooklyn 99
- The Vampire Diar… https://t.co/iJqf4oWcSb",Say 5 ries who like and mark five people to do the same Brooklyn Prison Break 99 The Vampire Diar,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,pt,"Montijo, Portugal",
1248292448822087681,"Não sei se vocês sabiam, mas o criador de Community Criou Rick and morty também, e é um babaca do caralho",N know if you know but creator of Community created Rick morty also and fucking asshole,"Sentiment(polarity=-0.6, subjectivity=0.8)",-0.6,0.8,pt,,
1248292305292926977,"-مسلسلك الحالي: This is us
-اخر مسلسل خلصته: la casa de papel 
-مسلسل ناوي تبدا تشوفه: Rick and morty
-مسلسل متردد… https://t.co/RwhwqX8EWF",This paper house US Rick morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ar,"El Monofia, Egypt",
1248292233738170369,#avnimall  Children 3d T-shirt Boys Girl Rick and morty New Anime Funny T-shirts 2019 Summer Kids T Shirt rick mort… https://t.co/NDNVBq5QtO,avnimall Children 3d T-shirt Boys Girl Rick morty New Anime Funny T-shirts 2019 Summer Kids T Shirt rick mort,"Sentiment(polarity=0.19318181818181818, subjectivity=0.7272727272727273)",0.19318181818181818,0.7272727272727273,en,India,
1248292013000159234,@dpipski @RickandMorty If you haven’t had the chance to watch Total Rickall you should check it out. It’s one of be… https://t.co/bT7KxScXcF,dpipski RickandMorty If chance watch Total Rickall check It one,"Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75,en,Los Angeles,
1248291954246516738,"@rosesforhazz the 100, arrow, jessica jones, batwoman, rick and morty, friends, harley quinn, the mandalorian",rosesforhazz 100 arrow jessica jones batwoman rick morty friends harley quinn mandalorian,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,ASGARD: home of the aesir,
1248291915507924993,Mano tanta coisa que eu perdi em só ter começado a ver agora Rick and Morty adorei,Mano so much I missed having come ado now see Rick Morty loved,"Sentiment(polarity=0.44999999999999996, subjectivity=0.5)",0.44999999999999996,0.5,pt,"Montijo, Portugal",
1248291068724084737,Rick and Morty taught me that this is a virus before taking Principles of Bio could https://t.co/ysgnqZunW6,Rick Morty taught virus taking Principles Bio could,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248290945193426944,@AzerZetsu @Luffytaroo__ C'est Rick and Morty,AzerZetsu Luffytaroo__ C'est Rick Morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248290878956793856,@badlydrawnkpops y does this remind me of summer in rick and morty?,badlydrawnkpops remind summer rick morty,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"in a prank show, hopefully",
1248290481710252034,@TheRickWilson https://t.co/2vufdRytFV,TheRickWilson,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,und,"Indianapolis, IN",
1248290170627067905,Rick and Morty | Staffel 4 Trailer | Adult Swim https://t.co/s4q5yx7xSh via @YouTube,Rick Morty Staffel 4 Trailer Adult Swim via YouTube,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,Deutschland,
1248290014854815747,@TheCaptainSauce Rick and Morty Vitual-Rickality?,TheCaptainSauce Rick Morty Vitual-Rickality,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248289477585502210,"@rosesforhazz Good Omens, La Casa de Papel, Euphoria, Teen Wolf, Rick and Morty, I am not okay with this, Ann with an e",rosesforhazz Good Omens La Casa de Papel Euphoria Teen Wolf Rick Morty I okay Ann e,"Sentiment(polarity=0.39999999999999997, subjectivity=0.3666666666666667)",0.39999999999999997,0.3666666666666667,en,she/her,
1248289471444983809,I tried watching Rick and Morty. I'm sorry but I couldn't do it😬😂,I tried watching Rick Morty I 'm sorry I could n't,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,"McGuire Air Force Base, NJ",
1248289144893313024,Enzo’s been making the Rick and Morty face for like three days straight https://t.co/SBiz0fdhrW,Enzo making Rick Morty face like three days straight,"Sentiment(polarity=0.2, subjectivity=0.4)",0.2,0.4,en,,
1248289008930578432,@BryanMaganaa @AbreuDice @ChavaJuanito @chandenguiz @pamscortez @JuanOrt95786407 @natss_macias @f_ramos2… https://t.co/i21GbYNhCN,BryanMaganaa AbreuDice ChavaJuanito chandenguiz pamscortez JuanOrt95786407 natss_macias f_ramos2,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248288886071144449,"@MOHIIIIIishad Hannibal
Banshee
La casa de papel
Breaking bad
Rick and morty
Seinfeld
Curb your enthusiasm",MOHIIIIIishad Hannibal Banshee La casa de papel Breaking bad Rick morty Seinfeld Curb enthusiasm,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,0.6666666666666666,en,,
1248288862046228480,"@TomSzorady Snowball, Rick and Morty

My Pet Monster

Teen Yoda and The Mandalorian

My little Artax

The Mandolini… https://t.co/DyoWq9LlbV",TomSzorady Snowball Rick Morty My Pet Monster Teen Yoda The Mandalorian My little Artax The Mandolini,"Sentiment(polarity=-0.09375, subjectivity=0.25)",-0.09375,0.25,en,,
1248288820656824321,"10 dakikada Rick and Morty🎨🖌
IG: rizaciziyor🎨🖌 https://t.co/oMGCtfMV3n",Rick is a 10-minute Morty IG rizaciziy,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,tl,bi dolu şey,
1248288543052619779,"Eu amo Rick and Morty 
É uma viagem atrás da outra",I love Rick Morty one behind the other trip,"Sentiment(polarity=-0.00833333333333334, subjectivity=0.5583333333333332)",-0.00833333333333334,0.5583333333333332,pt,Bsb,
1248288401750724609,Check out Tobacco Iron Rolling Tray Black Rick and morty https://t.co/OIFGK1L03u @eBay,Check Tobacco Iron Rolling Tray Black Rick morty eBay,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.43333333333333335)",-0.16666666666666666,0.43333333333333335,en,"Cumming, GA",
1248288360847851527,"Nunca mais assisto Rick and Morty antes de dormir.... 
Pqp, parece que os meus sonhos ficaram mais criativos",Never watch Rick Morty before bed ... WTF seems that my dreams became more creative,"Sentiment(polarity=0.16666666666666666, subjectivity=0.8333333333333334)",0.16666666666666666,0.8333333333333334,pt,ɴᴀ sᴜᴀ ʙᴇʙᴇ,
1248288066143424517,"Anyone see that episode of Rick and Morty where Rick’s car battery has a universe inside of it, and the people in t… https://t.co/QlZLVB553x",Anyone see episode Rick Morty Rick car battery universe inside people,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1248287662072647680,"OFFICIAL Rick &amp; Morty tees on $14 SALE? Get Schwifty!
https://t.co/7fqr3Itgns

#rickandmorty #bobsburgers… https://t.co/EEyGFRE73W",OFFICIAL Rick amp Morty tees 14 SALE Get Schwifty rickandmorty bobsburgers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Fairport, NY",
1248287560956346370,interesting that the google search for bureaucrat spikes the month after the second season of rick and morty https://t.co/hN2QsdzZC0,interesting google search bureaucrat spikes month second season rick morty,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,refer to me by any pronoun,
1248287497253199874,@Revujo Rick and morty pls,Revujo Rick morty pls,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Maharashtra, India",
