id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1235047813613883392,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235047108035530752,Sir Meri help Karen aap please mujhe 1 pass dilwa deejiye Kapil Sharma show ka plyyyyyuuuz sir https://t.co/YAsjrYDWyu,Sir I help you please let me be able to get to 1 Kapil Sharma show Pliyyyyyyyjh head,"Sentiment(polarity=0.5, subjectivity=0.625)",0.5,0.625,hi,,
1235046697639661570,@akshaykumar The Kapil Sharma show,akshaykumar The Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"गांधीधाम, भारत",
1235046599253880837,@akshaykumar Kapil Sharma show..,akshaykumar Kapil Sharma show..,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235044731719233536,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235043563362111488,@akshaykumar The kapil sharma show 😍😍❤,akshaykumar The kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235042923856547840,@akshaykumar The kapil sharma  show,akshaykumar The kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Arisal,infosys Sez Campus",
1235042135369379840,Krishna from Kapil Sharma ka show  itna jyada ladki ban gaya hai ki usko periods bhi aane lage hongey !,Show Krishna Kapil Sharma has become so much a girl of her periods will also have to come,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,hi,"Sangamner, India",
1235041405522735108,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235041101305622528,"Ramayan stars Arun Gohil, Dipika Chikhlia and Sunil Lahri reached at the Kapil Sharma show

https://t.co/KmrWsHWDeO… https://t.co/rLakHtB5Ch",Ramayana stars Arun Gohil Deepika Ciklia Sunil Lahiri Riced Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,India,
1235039799024607232,@akshaykumar KSS - Kapil Sharma Show :),Akshay Kumar Kapil Sharma packs Shaw,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235039019714535426,@akshaykumar Kapil Sharma Show @KapilSharmaK9,Akshay Kapil Sharma Show kapilasarmak 9,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Bengaluru, Karnataka","[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]"
1235038753762070528,@akshaykumar The Kapil Sharma show,akshaykumar The Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235038044043935746,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"New Delhi, India",
1235037647975768066,@akshaykumar The Kapil Sharma show,akshaykumar The Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235036584061235200,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235036294507565056,@akshaykumar THe Kapil Sharma show,akshaykumar THe Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235035314109984768,@akshaykumar The kapil sharma show,akshaykumar The kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Jodhpur, India",
1235035234573389824,@akshaykumar The Kapil Sharma Show.,akshaykumar The Kapil Sharma Show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"New Delhi, India",
1235035175043485696,@akshaykumar The Kapil Sharma Show😊,akshaykumar The Kapil Sharma Show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Kolkata, India",
1235035117027983361,@KapilSharmaK9 The great kapil sharma show,KapilSharmaK9 The great kapil sharma show,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75,en,,
1235034195077910528,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235033665098240000,@akshaykumar The kapil sharma show he sir ji,akshaykumar The kapil sharma show sir ji,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235033035495673856,@akshaykumar Kapil Sharma show...,akshaykumar Kapil Sharma show ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235031678663503872,@kanchi86 @BalnaazS @balnaaz @SANTOKHSINGHSU2 @moon078685 @JSidhearts @BalnaazIsLove @Mahi_singh2 @ramrahim002 Resp… https://t.co/v2C7pLgcj8,"Kanchi 86 Balnajas Balnajh Sntoksings 2 Mun 078,685 Jasidearts Balnajislove Mahi_singr 2 Ramrhim 002 Resp","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,India,
1235031277578809346,"On Kapil Sharma’s Show, Ramayan’s Arun Govil Admits He Felt Itchy Just Looking at the Costumes… https://t.co/Dr3q9rNsma",On Kapil Sharma Show Ramayan Arun Govil Admits He Felt Itchy Just Looking Costumes,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Chandigarh, India",
1235030668343533569,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235030458884227073,@akshaykumar @SonyTV The Kapil Sharma Show✌✌✌,akshaykumar SonyTV The Kapil Sharma Show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235030383336386560,"@akshaykumar The Kapil Sharma show. Ab muje prize me Akshay Kumar se milne ka mauka do, mene right answer diya h",Akshykumar were Kapil Sharma show so they gave me the prize a chance to meet Akshay Kumar matter right answer,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857,et,,
1235029325079969792,"T20 Cricket

Amir Khan

Pop Music

Non Political People

Kapil Sharma Show

Kolkata Biryani

Pepsi

Game of Thrones… https://t.co/VHUdfP9fsY",T20 Cricket Amir Khan Pop Music Non Political People Kapil Sharma Show Kolkata Biryani Pepsi Game Thrones,"Sentiment(polarity=-0.2, subjectivity=0.25)",-0.2,0.25,en,"Bengaluru, India",
1235028069196247040,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235027890539913217,@akshaykumar With kapil sharma show,akshaykumar With kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235027282927824901,@akshaykumar The kapil sharma show,akshaykumar The kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235027236782133248,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Patna, India",
1235026461968306177,"ટીવી એકટ્રેસ સુમોના ચક્રવર્તી તેના લુકને લઇને હંમેશા ચર્ચાઓમાં છવાયેલી રહે છે

જાણો સમગ્ર માહિતીઃ… https://t.co/X07n3vgnqG",,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,gu,"Gujarat, India",
1235026380078772224,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235025552639057923,@akshaykumar The kapil sharma show,akshaykumar The kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235025161608253442,@akshaykumar Kapil sharma show👍😃,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235024293957758976,@akshaykumar At The Kapil Sharma’s Show,akshaykumar At The Kapil Sharma Show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Bhopal, India",
1235023393956626432,@akshaykumar The Kapil Sharma Show...,akshaykumar The Kapil Sharma Show ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Nadiad,
1235021862058348545,@akshaykumar The Kapil Sharma Show,akshaykumar The Kapil Sharma Show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235021718982451200,@akshaykumar kapil sharma show,akshaykumar kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235020187709079554,@akshaykumar The Kapil Sharma show,akshaykumar The Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235019937103527936,@KapilSharmaK9 Kapil Sharma show,KapilSharmaK9 Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235018545039208449,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235018466064830464,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235018432841736194,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235016341158891520,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235015674403016704,@KapilSharmaK9 Kapil Sharma show sirji,Kpilsharmak 9 Kapil Sharma show Sirji,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235015615150198784,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235014669095579648,@akshaykumar At kapil sharma show,akshaykumar At kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235014084262645760,@akshaykumar Yes we know Kapil Sharma show,akshaykumar Yes know Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235013955203944448,@akshaykumar Kapil Sharma Show,akshaykumar Kapil Sharma Show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235012256439521280,@akshaykumar The Kapil Sharma's show...all the best,akshaykumar The Kapil Sharma 's show ... best,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,,
1235012024100241408,@akshaykumar Kapil sharma's show,akshaykumar Kapil sharma 's show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235010814337339392,@akshaykumar The kapil sharma show,akshaykumar The kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235010158335492098,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235009972594831360,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1235006677809795073,@akshaykumar The Kapil sharma show,akshaykumar The Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235006561992364033,"Video Kapil Sharma stars on Ramayan's present, Kapil requested – is Apun Ich Bhagwan - Sahiwal Tv: Video Kapil Shar… https://t.co/TSXTZbkXbg",Video Kapil Sharma stars Ramayana 's present Kapil Rekvested th marks God Sahiwal TV video Kapil Shar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,tl,"Mumbai, India",
1235006211235467266,@akshaykumar Kapil Sharma  Show,akshaykumar Kapil Sharma Show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Uttar Pradesh, India",
1235005007583481857,@akshaykumar The Kapil Sharma Show,akshaykumar The Kapil Sharma Show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1235003833308282880,@kyabolitu2 @LegalLro @RanaAyyub @washingtonpost @lawinforce @DelhiPolice nice joke...why don't you join the kapil sharma show,kyabolitu2 LegalLro RanaAyyub washingtonpost lawinforce DelhiPolice nice joke ... n't join kapil sharma show,"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0,en,,
1235003759903870978,@akshaykumar The kapil sharma show,akshaykumar The kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Bengaluru, India",
1235000149752958977,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1234997644251938817,@akshaykumar The Kapil Sharma show,akshaykumar The Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Chanchal, Malda",
1234996299042185216,@akshaykumar The Kapil Sharma show,akshaykumar The Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Jaipur, India",
1234996258512629760,@akshaykumar D Kapil Sharma show,akshaykumar D Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Jaipur, India",
1234995618730217472,@akshaykumar The Kapil Sharma show,akshaykumar The Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1234994554266255360,@Cocaa_Caine kapil sharma show dekh k or mood khrb ker rha hoon,Koka_kane Kapil Sharma'm corrupt the mood would show,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,in,"پنجاب, پاکستان",
1234990678150508546,@akshaykumar The kapil sharma show season 2✌,akshaykumar The kapil sharma show season 2,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Ahmadabad City, India",
1234989565309374464,"@akshaykumar Yes sir, the Kapil Sharma show.",akshaykumar Yes sir Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"सिवान, भारत",
1234987918080372737,@akshaykumar Kapil sharma show,akshaykumar Kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1234983417764122624,Iz time to watch kapil sharma show and laugh,Iz time watch kapil sharma show laugh,"Sentiment(polarity=0.3, subjectivity=0.1)",0.3,0.1,en,,
1234976834200076288,@akshaykumar The kapil sharma show😂😂😂,akshaykumar The kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Bangladesh,
1234975302721232896,@KapilSharmaK9 Kapil Sharma show,KapilSharmaK9 Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Pune, India",
1234974937904889858,"@KapilSharmaK9 Kapil sharma show is the best show in the world, God blessed you @KapilSharmaK9 thanks for entertain… https://t.co/NfPCT7HLou",KapilSharmaK9 Kapil sharma show best show world God blessed KapilSharmaK9 thanks entertain,"Sentiment(polarity=0.6, subjectivity=0.25)",0.6,0.25,en,,
1234974112121929728,@akshaykumar kapil sharma show!!,akshaykumar kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1234968611896406016,@lamebaelal @FatimaMalickk Kapil Sharma k show main ati hen I guess,lamebaelal FatimaMalickk Kapil Sharma k show main ati hen I guess,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,"Lyallpur, Pakistan","[[73.028305, 31.362499], [73.14592, 31.362499], [73.14592, 31.456778], [73.028305, 31.456778]]"
1234966558805393408,@akshaykumar Kapil Sharma show,akshaykumar Kapil Sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,"Bengaluru, India",
1234962872448507904,"@akshaykumar Kapil Sharma Show...
#AsimRiaz",akshaykumar Kapil Sharma Show ... AsimRiaz,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,,
1234961766141923328,The Kapil Sharma Show: Tiger Shroff and Shraddha Kapoor show their Bhankas dance moves - India Today… https://t.co/2VQ1a7zNBV,The Kapil Sharma Show Tiger Shroff Shraddha Kapoor show Bhankas dance moves India Today,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Worldwide,
1234956140577873920,@pranjultweet Is this kapil sharma show?,pranjultweet Is kapil sharma show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
